tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,mult_intro,initial_other_choice,other_name,tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,mult,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,initial_choice_loop.thisRepN,initial_choice_loop.thisTrialN,initial_choice_loop.thisN,initial_choice_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,practice_avatar_2.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_points_tl_p_2.started,practice_points_tl_o_2.started,practice_points_bl_p_2.started,practice_points_bl_o_2.started,practice_points_tr_p_2.started,practice_points_tr_o_2.started,practice_points_br_p_2.started,practice_points_br_o_2.started,practice_tr_header_2.started,practice_bt_header_2.started,practice_p_header_2.started,practice_o_header_2.started,practice_bb_header_2.started,practice_tl_header_2.started,practice_text_2.started,practice_cont_2.started,practice_mouse_2.started,practice_avatar_3.started,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_points_tl_p_3.started,practice_points_tl_o_3.started,practice_points_bl_p_3.started,practice_points_bl_o_3.started,practice_points_tr_p_3.started,practice_points_tr_o_3.started,practice_points_br_p_3.started,practice_points_br_o_3.started,practice_tr_header_3.started,practice_bt_header_3.started,practice_p_header_3.started,practice_o_header_3.started,practice_bb_header_3.started,practice_tl_header_3.started,practice_text_3.started,practice_cont_3.started,practice_mouse_3.started,practice_avatar_4.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_points_tl_p_4.started,practice_points_tl_o_4.started,practice_points_bl_p_4.started,practice_points_bl_o_4.started,practice_points_tr_p_4.started,practice_points_tr_o_4.started,practice_points_br_p_4.started,practice_points_br_o_4.started,practice_tr_header_4.started,practice_bt_header_4.started,practice_p_header_4.started,practice_o_header_4.started,practice_bb_header_4.started,practice_tl_header_4.started,practice_text_4.started,practice_cont_4.started,practice_mouse_4.started,practice_avatar_trial_5.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_points_tl_p_5.started,practice_points_tl_o_5.started,practice_points_bl_p_5.started,practice_points_bl_o_5.started,practice_points_tr_p_5.started,practice_points_tr_o_5.started,practice_points_br_p_5.started,practice_points_br_o_5.started,practice_tr_header_5.started,practice_bt_header_5.started,practice_p_header_5.started,practice_o_header_5.started,practice_bb_header_5.started,practice_tl_header_5.started,practice_text_5.started,practice_cont_5.started,practice_mouse_5.started,practice_avatar_6.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_points_tl_p_6.started,practice_points_tl_o_6.started,practice_points_bl_p_6.started,practice_points_bl_o_6.started,practice_points_tr_p_6.started,practice_points_tr_o_6.started,practice_points_br_p_6.started,practice_points_br_o_6.started,practice_tr_header_6.started,practice_bt_header_6.started,practice_p_header_6.started,practice_o_header_6.started,practice_bb_header_6.started,practice_tl_header_6.started,practice_text_6.started,practice_cont_6.started,practice_mouse_6.started,practice_avatar_7.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_points_tl_p_7.started,practice_points_tl_o_7.started,practice_points_bl_p_7.started,practice_points_bl_o_7.started,practice_points_tr_p_7.started,practice_points_tr_o_7.started,practice_points_br_p_7.started,practice_points_br_o_7.started,practice_tr_header_7.started,practice_bt_header_7.started,practice_p_header_7.started,practice_other_header_7.started,practice_bb_header_7.started,practice_tl_header_7.started,practice_text_7.started,practice_cont_7.started,practice_mouse_7.started,practice_choice_p_8.started,practice_choice_o_8.started,practice_points_p_8.started,practice_points_o_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_bl_text_8.started,practice_br_text_8.started,practice_mult_8.started,practice_text_8.started,practice_cont_8.started,practice_mouse_8.started,other_avatar,o_intro_text.started,o_intro_avatar_p.started,o_intro_avatar_o.started,o_intro_cont.started,o_intro_mouse.started,left_text,right_text,choice_pd,other_choice,participant_points,other_points,other_points_total,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.clicked_name,mult_avatar_o.started,mult_avatar_p.started,mult_choice_p.started,mult_choice_o.started,mult_points_p.started,mult_points_o.started,mult_left.started,mult_left_text.started,mult_right.started,mult_right_text.started,mult_mult.started,left_text_dd,right_text_dd,choice_dd,participant_points_multiplied,participant_points_total,mult_mouse.x,mult_mouse.y,mult_mouse.leftButton,mult_mouse.midButton,mult_mouse.rightButton,mult_mouse.clicked_name,feedback_scoreboard_o.started,feedback_scoreboard_p.started,feedback_avatar_o.started,feedback_avatar_p.started,feedback_choice_p.started,feedback_choice_o.started,feedback_points_p.started,feedback_points_o.started,feedback_total_p.started,feedback_total_o.started,feedback_name_p.started,feedback_name_o.started,feedback_scoreboard.started,feedback_cont.started,feedback_mouse.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,-0.09895833333333333,-0.8,1,0,0,start_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.861784900000202,24.861784900000202,Felix,-0.09895833333333333,-0.8,1,0,0,name_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar3,0.421875,0.30925925925925923,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
1,1,0,1.5,1.5,0,0.5,0.5,2,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,36.59156419999999,0.13310210000054212,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,37.96090480000203,0.053515499999775784,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,39.669005100000504,0.05685520000042743,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,40.63738800000283,0.05658739999853424,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,41.42123640000136,0.09573050000108196,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,42.355109000000084,0.056425899998430395,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,44.2656530000022,0.07950449999771081,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,46.98847609999939,0.08362770000167075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,Cooperate,Alex,12,12,0,18,18,0,6,6,2,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar1.png,51.36419820000083,51.36419820000083,51.36419820000083,51.36419820000083,0.1062683999989531,Cooperate,Defect,Defect,Cooperate,18,0,0,0.12708333333333333,-0.7166666666666667,1,0,0,right_choice,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,75.40065020000111,"Yes
18x2","No
18",N,18,18,0.159375,-0.3648148148148148,1,0,0,mult_right,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,84.92211150000003,0.18130590000146185,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,Cooperate,Alex,56,56,0,84,84,0,28,28,2,,,,,0,0,0,0,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,28,28,28,0.16041666666666668,-0.7055555555555556,1,0,0,right_choice,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,90.12271650000184,"No
28","Yes
28x2",Y,56,74,0.146875,-0.3851851851851852,1,0,0,mult_right,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,161.7560497000013,0.13868320000256062,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,Cooperate,Alex,30,30,0,45,45,0,15,15,2,,,,,0,0,0,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Defect,0,45,73,0.14895833333333333,-0.7148148148148148,1,0,0,right_choice,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,170.79324660000202,"Yes
0x2","No
0",N,0,74,0.15729166666666666,-0.37222222222222223,1,0,0,mult_right,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,175.36936810000043,0.0996688000013819,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
,,,,,,,,,Cooperate,Alex,96,96,0,144,144,0,48,48,2,,,,,0,0,0,0,0,3,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Cooperate,144,0,73,0.19270833333333334,-0.6962962962962963,1,0,0,right_choice,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,199.65737380000064,"Yes
144x2","No
144",Y,288,362,-0.14375,-0.3907407407407407,1,0,0,mult_left,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,206.17158090000157,0.13090960000045015,,2022-10-02_20h36.00.844,PD,2022.2.4,59.935401623280974,
