tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,mult_intro,initial_other_choice,other_name,tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,initial_choice_loop.thisRepN,initial_choice_loop.thisTrialN,initial_choice_loop.thisN,initial_choice_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,practice_avatar_2.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_points_tl_p_2.started,practice_points_tl_o_2.started,practice_points_bl_p_2.started,practice_points_bl_o_2.started,practice_points_tr_p_2.started,practice_points_tr_o_2.started,practice_points_br_p_2.started,practice_points_br_o_2.started,practice_tr_header_2.started,practice_bt_header_2.started,practice_p_header_2.started,practice_o_header_2.started,practice_bb_header_2.started,practice_tl_header_2.started,practice_text_2.started,practice_cont_2.started,practice_mouse_2.started,practice_avatar_3.started,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_points_tl_p_3.started,practice_points_tl_o_3.started,practice_points_bl_p_3.started,practice_points_bl_o_3.started,practice_points_tr_p_3.started,practice_points_tr_o_3.started,practice_points_br_p_3.started,practice_points_br_o_3.started,practice_tr_header_3.started,practice_bt_header_3.started,practice_p_header_3.started,practice_o_header_3.started,practice_bb_header_3.started,practice_tl_header_3.started,practice_text_3.started,practice_cont_3.started,practice_mouse_3.started,practice_avatar_4.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_points_tl_p_4.started,practice_points_tl_o_4.started,practice_points_bl_p_4.started,practice_points_bl_o_4.started,practice_points_tr_p_4.started,practice_points_tr_o_4.started,practice_points_br_p_4.started,practice_points_br_o_4.started,practice_tr_header_4.started,practice_bt_header_4.started,practice_p_header_4.started,practice_o_header_4.started,practice_bb_header_4.started,practice_tl_header_4.started,practice_text_4.started,practice_cont_4.started,practice_mouse_4.started,practice_avatar_trial_5.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_points_tl_p_5.started,practice_points_tl_o_5.started,practice_points_bl_p_5.started,practice_points_bl_o_5.started,practice_points_tr_p_5.started,practice_points_tr_o_5.started,practice_points_br_p_5.started,practice_points_br_o_5.started,practice_tr_header_5.started,practice_bt_header_5.started,practice_p_header_5.started,practice_o_header_5.started,practice_bb_header_5.started,practice_tl_header_5.started,practice_text_5.started,practice_cont_5.started,practice_mouse_5.started,practice_avatar_6.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_points_tl_p_6.started,practice_points_tl_o_6.started,practice_points_bl_p_6.started,practice_points_bl_o_6.started,practice_points_tr_p_6.started,practice_points_tr_o_6.started,practice_points_br_p_6.started,practice_points_br_o_6.started,practice_tr_header_6.started,practice_bt_header_6.started,practice_p_header_6.started,practice_o_header_6.started,practice_bb_header_6.started,practice_tl_header_6.started,practice_text_6.started,practice_cont_6.started,practice_mouse_6.started,practice_avatar_7.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_points_tl_p_7.started,practice_points_tl_o_7.started,practice_points_bl_p_7.started,practice_points_bl_o_7.started,practice_points_tr_p_7.started,practice_points_tr_o_7.started,practice_points_br_p_7.started,practice_points_br_o_7.started,practice_tr_header_7.started,practice_bt_header_7.started,practice_p_header_7.started,practice_other_header_7.started,practice_bb_header_7.started,practice_tl_header_7.started,practice_text_7.started,practice_cont_7.started,practice_mouse_7.started,practice_choice_p_8.started,practice_choice_o_8.started,practice_points_p_8.started,practice_points_o_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_bl_text_8.started,practice_br_text_8.started,practice_mult_8.started,practice_text_8.started,practice_cont_8.started,practice_mouse_8.started,other_avatar,o_intro_text.started,o_intro_avatar_p.started,o_intro_avatar_o.started,o_intro_cont.started,o_intro_mouse.started,left_text,right_text,choice_pd,other_choice,participant_points,other_points,other_points_total,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.clicked_name,mult_avatar_o.started,mult_avatar_p.started,mult_choice_p.started,mult_choice_o.started,mult_points_p.started,mult_points_o.started,mult_left.started,mult_left_text.started,mult_right.started,mult_right_text.started,mult_mult.started,left_text_dd,right_text_dd,choice_dd,participant_points_multiplied,participant_points_total,mult_mouse.x,mult_mouse.y,mult_mouse.leftButton,mult_mouse.midButton,mult_mouse.rightButton,mult_mouse.clicked_name,feedback_scoreboard_o.started,feedback_scoreboard_p.started,feedback_avatar_o.started,feedback_avatar_p.started,feedback_choice_p.started,feedback_choice_o.started,feedback_points_p.started,feedback_points_o.started,feedback_total_p.started,feedback_total_o.started,feedback_name_p.started,feedback_name_o.started,feedback_scoreboard.started,feedback_cont.started,feedback_mouse.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,-0.11145833333333334,-0.812962962962963,1,0,0,start_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113446399998793,21.113446399998793,Felix,-0.11145833333333334,-0.812962962962963,1,0,0,name_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar5,-0.03854166666666667,-0.6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
1,1,0,1.5,1.5,0,0.5,0.5,2,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,29.0948991999976,0.13827219999802765,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,32.24659539999993,0.0562664000026416,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,33.326908600000024,0.08517550000397023,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,34.22760150000249,0.05722480000258656,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,35.289860700002464,0.0541460999957053,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,36.21879310000077,0.05638539999927161,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,37.021047700000054,0.05725539999548346,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,37.97996659999626,0.07807940000202507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,Cooperate,Alex,8,8,0,12,12,0,4,4,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar2.png,42.01632979999704,42.01632979999704,42.01632979999704,42.01632979999704,0.10456859999976587,Defect,Cooperate,Defect,Cooperate,12,0,0,-0.11354166666666667,-0.7851851851851852,1,0,0,left_choice,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,47.75363639999705,"No
12","Yes
12x2",Y,24,24,0.13125,-0.45185185185185184,1,0,0,mult_right,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,54.93943410000065,5.118214500005706,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,Cooperate,Alex,42,42,0,63,63,0,21,21,,,,,0,0,0,0,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,21,21,21,-0.14270833333333333,-0.7222222222222222,1,0,0,left_choice,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,60.60705600000074,"Yes
21x1.8","No
21",N,21,45,0.153125,-0.4462962962962963,1,0,0,mult_right,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,62.065549300001294,0.1349971999952686,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,Cooperate,Alex,70,70,0,105,105,0,35,35,,,,,0,0,0,0,0,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Defect,0,105,126,0.22916666666666666,-0.7333333333333333,1,0,0,right_choice,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,64.81498909999937,"Yes
0x2.0","No
0",Y,0.0,45.0,-0.159375,-0.3296296296296296,1,0,0,mult_left,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,73.6913551999969,5.066151099999843,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,Cooperate,Alex,64,64,0,96,96,0,32,32,,,,,0,0,0,0,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Cooperate,96,0,126,-0.1,-0.6907407407407408,1,0,0,left_choice,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,82.79881239999668,"No
96","Yes
96x1.8",Y,172.8,217.8,0.17604166666666668,-0.37037037037037035,1,0,0,mult_right,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,90.53184650000185,5.0686175000009825,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
,,,,,,,,,Cooperate,Alex,6,6,0,9,9,0,3,3,,,,,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,3,3,129,-0.21145833333333333,-0.5666666666666667,1,0,0,left_choice,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,98.79180449999694,"Yes
3x1.6","No
3",Y,4.8,222.60000000000002,-0.10729166666666666,-0.37592592592592594,1,0,0,mult_left,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,105.33569639999769,5.111015000002226,,2022-10-03_02h38.59.853,PD,2022.2.4,60.00510043220725,
