order,intro_key.started,intro_mouse.x,intro_mouse.y,intro_mouse.leftButton,intro_mouse.midButton,intro_mouse.rightButton,intro_mouse.clicked_name,intro_key.keys,name_key.started,username_resp.keys,username_resp.rt,name_key.keys,name_key.rt,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,participant,date,expName,psychopyVersion,frameRate,
A,20.28694370004814,-0.07708333333333334,-0.7870370370370371,1,0,0,continue_intro_text,,,,,,,,,,,,,2022-10-02_01h52.23.670,PD,2022.2.4,60.04635579013002,
,,,,,,,,None,,,,,,,,,,,,2022-10-02_01h52.23.670,PD,2022.2.4,60.04635579013002,
,,,,,,,,,22.702965500066057,"['f', 'backspace', 'e', 'backspace', 'e', 'backspace', 'e', 'l', 'i', 'k', 's', 'backspace', 'e', 'backspace', 'f', 'w', 'backspace', 'backspace', 'backspace', 'v', 'backspace', 'v', 'backspace', 'backspace', 'backspace', 'f', 'd']","[2.013081500073895, 2.8528197000268847, 3.6593717000214383, 4.103055900079198, 4.6702395000029355, 5.172863700077869, 5.569159100065008, 5.930361100006849, 6.177891100058332, 6.394480800023302, 6.663046300061978, 8.058102700044401, 10.785828500054777, 11.250370600027964, 13.809425700106658, 14.073879200033844, 19.59920170006808, 22.118978500016965, 25.269659600104205, 26.550695500103757, 27.26338370004669, 27.911477000103332, 28.447031200048514, 28.66216190007981, 30.208420300041325, 30.95982600003481, 31.103562600095756]",,,,,,,,,2022-10-02_01h52.23.670,PD,2022.2.4,60.04635579013002,
,,,,,,,,,,,,space,30.33971690002363,,,,,,,2022-10-02_01h52.23.670,PD,2022.2.4,60.04635579013002,
,,,,,,,,,,,,,,0.23645833333333333,0.16111111111111112,0,0,0,,2022-10-02_01h52.23.670,PD,2022.2.4,60.04635579013002,
