tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,mult_intro,initial_other_choice,other_name,tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,initial_choice_loop.thisRepN,initial_choice_loop.thisTrialN,initial_choice_loop.thisN,initial_choice_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,practice_avatar_2.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_points_tl_p_2.started,practice_points_tl_o_2.started,practice_points_bl_p_2.started,practice_points_bl_o_2.started,practice_points_tr_p_2.started,practice_points_tr_o_2.started,practice_points_br_p_2.started,practice_points_br_o_2.started,practice_tr_header_2.started,practice_bt_header_2.started,practice_p_header_2.started,practice_o_header_2.started,practice_bb_header_2.started,practice_tl_header_2.started,practice_text_2.started,practice_cont_2.started,practice_mouse_2.started,practice_avatar_3.started,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_points_tl_p_3.started,practice_points_tl_o_3.started,practice_points_bl_p_3.started,practice_points_bl_o_3.started,practice_points_tr_p_3.started,practice_points_tr_o_3.started,practice_points_br_p_3.started,practice_points_br_o_3.started,practice_tr_header_3.started,practice_bt_header_3.started,practice_p_header_3.started,practice_o_header_3.started,practice_bb_header_3.started,practice_tl_header_3.started,practice_text_3.started,practice_cont_3.started,practice_mouse_3.started,practice_avatar_4.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_points_tl_p_4.started,practice_points_tl_o_4.started,practice_points_bl_p_4.started,practice_points_bl_o_4.started,practice_points_tr_p_4.started,practice_points_tr_o_4.started,practice_points_br_p_4.started,practice_points_br_o_4.started,practice_tr_header_4.started,practice_bt_header_4.started,practice_p_header_4.started,practice_o_header_4.started,practice_bb_header_4.started,practice_tl_header_4.started,practice_text_4.started,practice_cont_4.started,practice_mouse_4.started,practice_avatar_trial_5.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_points_tl_p_5.started,practice_points_tl_o_5.started,practice_points_bl_p_5.started,practice_points_bl_o_5.started,practice_points_tr_p_5.started,practice_points_tr_o_5.started,practice_points_br_p_5.started,practice_points_br_o_5.started,practice_tr_header_5.started,practice_bt_header_5.started,practice_p_header_5.started,practice_o_header_5.started,practice_bb_header_5.started,practice_tl_header_5.started,practice_text_5.started,practice_cont_5.started,practice_mouse_5.started,practice_avatar_6.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_points_tl_p_6.started,practice_points_tl_o_6.started,practice_points_bl_p_6.started,practice_points_bl_o_6.started,practice_points_tr_p_6.started,practice_points_tr_o_6.started,practice_points_br_p_6.started,practice_points_br_o_6.started,practice_tr_header_6.started,practice_bt_header_6.started,practice_p_header_6.started,practice_o_header_6.started,practice_bb_header_6.started,practice_tl_header_6.started,practice_text_6.started,practice_cont_6.started,practice_mouse_6.started,practice_avatar_7.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_points_tl_p_7.started,practice_points_tl_o_7.started,practice_points_bl_p_7.started,practice_points_bl_o_7.started,practice_points_tr_p_7.started,practice_points_tr_o_7.started,practice_points_br_p_7.started,practice_points_br_o_7.started,practice_tr_header_7.started,practice_bt_header_7.started,practice_p_header_7.started,practice_other_header_7.started,practice_bb_header_7.started,practice_tl_header_7.started,practice_text_7.started,practice_cont_7.started,practice_mouse_7.started,practice_choice_p_8.started,practice_choice_o_8.started,practice_points_p_8.started,practice_points_o_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_bl_text_8.started,practice_br_text_8.started,practice_mult_8.started,practice_text_8.started,practice_cont_8.started,practice_mouse_8.started,other_avatar,o_intro_text.started,o_intro_avatar_p.started,o_intro_avatar_o.started,o_intro_cont.started,o_intro_mouse.started,left_text,right_text,choice_pd,other_choice,participant_points,other_points,other_points_total,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.clicked_name,left_text_dd,right_text_dd,choice_dd,participant_points_multiplied,participant_points_total,mult_mouse.x,mult_mouse.y,mult_mouse.leftButton,mult_mouse.midButton,mult_mouse.rightButton,feedback_scoreboard_o.started,feedback_scoreboard_p.started,feedback_avatar_o.started,feedback_avatar_p.started,feedback_choice_p.started,feedback_choice_o.started,feedback_points_p.started,feedback_points_o.started,feedback_total_p.started,feedback_total_o.started,feedback_name_p.started,feedback_name_o.started,feedback_scoreboard.started,feedback_cont.started,feedback_mouse.started,mult_avatar_o.started,mult_avatar_p.started,mult_choice_p.started,mult_choice_o.started,mult_points_p.started,mult_points_o.started,mult_left.started,mult_left_text.started,mult_right.started,mult_right_text.started,mult_mult.started,mult_mouse.clicked_name,p_total_text.started,o_total_text.started,participant_avatar_scoreboard.started,p_name_text.started,o_name_text.started,other_avatar_scoreboard.started,name_header.started,total_point_header.started,scoreboard_cont_text.started,scoreabord_mouse.started,scoreboard_intro_text.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,Defect,Kendall,16,16,0,24,24,0,8,8,,,,,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,8,8,166,-0.215625,-0.6388888888888888,1,0,0,left_choice,"Yes
8x2.2","No
8",N,8,61,0.08229166666666667,-0.39814814814814814,1,0,0,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,114.37517579994164,0.09709910000674427,109.20483519998379,109.20483519998379,109.20483519998379,109.20483519998379,109.20483519998379,109.20483519998379,113.14450299995951,113.14450299995951,113.14450299995951,113.14450299995951,113.14450299995951,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,68,68,0,102,102,0,34,34,,,,,0,0,0,0,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,34,34,200,0.21041666666666667,-0.6703703703703704,1,0,0,right_choice,"Yes
34x2.4000000000000004","No
34",Y,81.6,142.6,-0.11666666666666667,-0.3351851851851852,1,0,0,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,139.65584939997643,5.141926700016484,116.78091759991366,116.78091759991366,116.78091759991366,116.78091759991366,116.78091759991366,116.78091759991366,120.74202909995802,120.74202909995802,120.74202909995802,120.74202909995802,120.74202909995802,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,56,56,0,84,84,0,28,28,,,,,0,0,0,0,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,28,28,228,0.13229166666666667,-0.7185185185185186,1,0,0,right_choice,"Yes
28x2.2","No
28",N,28,170.6,0.12291666666666666,-0.5111111111111111,1,0,0,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,150.91788399999496,0.08876549999695271,146.06249969999772,146.06249969999772,146.06249969999772,146.06249969999772,146.06249969999772,146.06249969999772,150.00757349992637,150.00757349992637,150.00757349992637,150.00757349992637,150.00757349992637,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,46,46,0,69,69,0,23,23,,,,,0,0,0,0,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,23,23,251,0.14375,-0.7185185185185186,1,0,0,right_choice,"Yes
23x2.4000000000000004","No
23",N,23,193.6,0.12916666666666668,-0.35555555555555557,1,0,0,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,158.6214512999868,0.13765159994363785,152.541153499973,152.541153499973,152.541153499973,152.541153499973,152.541153499973,152.541153499973,156.49166559998412,156.49166559998412,156.49166559998412,156.49166559998412,156.49166559998412,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,88,88,0,132,132,0,44,44,,,,,0,0,0,0,0,9,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,44,44,295,-0.228125,-0.65,1,0,0,left_choice,"No
44","Yes
44x2.6000000000000005",Y,114.4,308.0,0.15833333333333333,-0.34814814814814815,1,0,0,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,173.72244309994858,5.099786600098014,162.85968429991044,162.85968429991044,162.85968429991044,162.85968429991044,162.85968429991044,162.85968429991044,166.80246119992808,166.80246119992808,166.80246119992808,166.80246119992808,166.80246119992808,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,82,82,0,123,123,0,41,41,,,,,0,0,0,0,0,10,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,41,41,336,0.11875,-0.7314814814814815,1,0,0,right_choice,"Yes
41x2.4000000000000004","No
41",N,41,349.0,0.146875,-0.36666666666666664,1,0,0,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,182.13871420000214,0.09395050001330674,176.88082789990585,176.88082789990585,176.88082789990585,176.88082789990585,176.88082789990585,176.88082789990585,180.8217858999269,180.8217858999269,180.8217858999269,180.8217858999269,180.8217858999269,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,54,54,0,81,81,0,27,27,,,,,0,0,0,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,27,27,363,0.09791666666666667,-0.7833333333333333,1,0,0,right_choice,"No
27","Yes
27x2.6000000000000005",Y,70.2,419.2,0.096875,-0.34444444444444444,1,0,0,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,201.69499819993507,5.148221999988891,190.47041660000104,190.47041660000104,190.47041660000104,190.47041660000104,190.47041660000104,190.47041660000104,194.41752019990236,194.41752019990236,194.41752019990236,194.41752019990236,194.41752019990236,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,84,84,0,126,126,0,42,42,,,,,0,0,0,0,0,12,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,42,42,405,-0.1375,-0.6555555555555556,1,0,0,left_choice,"Yes
42x2.4000000000000004","No
42",N,42,461.2,0.15520833333333334,-0.37222222222222223,1,0,0,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,209.65464299998712,0.06889869994483888,204.0092002999736,204.0092002999736,204.0092002999736,204.0092002999736,204.0092002999736,204.0092002999736,207.96870919992216,207.96870919992216,207.96870919992216,207.96870919992216,207.96870919992216,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,20,20,0,30,30,0,10,10,,,,,0,0,0,0,0,13,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,10,10,415,-0.09791666666666667,-0.7592592592592593,1,0,0,left_choice,"No
10","Yes
10x2.6000000000000005",N,10,471.2,-0.140625,-0.3277777777777778,1,0,0,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,217.69221299991477,0.06988089997321367,212.1534000999527,212.1534000999527,212.1534000999527,212.1534000999527,212.1534000999527,212.1534000999527,216.115596299991,216.115596299991,216.115596299991,216.115596299991,216.115596299991,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,70,70,0,105,105,0,35,35,,,,,0,0,0,0,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,35,35,450,0.18645833333333334,-0.7796296296296297,1,0,0,right_choice,"No
35","Yes
35x2.8000000000000007",N,35,506.2,-0.11041666666666666,-0.37222222222222223,1,0,0,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,225.50776139996015,0.0712193000363186,220.19134549994487,220.19134549994487,220.19134549994487,220.19134549994487,220.19134549994487,220.19134549994487,224.12911380000878,224.12911380000878,224.12911380000878,224.12911380000878,224.12911380000878,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,12,12,0,18,18,0,6,6,,,,,0,0,0,0,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Cooperate,Defect,0,18,468,-0.17083333333333334,-0.7351851851851852,1,0,0,left_choice,"No
0","Yes
0x2.8000000000000007",Z,0,506.2,-0.17083333333333334,-0.7351851851851852,0,0,0,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,228.4365260999184,0.06346470001153648,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,96,96,0,144,144,0,48,48,,,,,0,0,0,0,0,16,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Cooperate,144,0,468,-0.18645833333333334,-0.7277777777777777,1,0,0,left_choice,"Yes
144x2.8000000000000007","No
144",N,144,650.2,0.10625,-0.3314814814814815,1,0,0,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,236.23513299995102,0.07991780003067106,230.38026989996433,230.38026989996433,230.38026989996433,230.38026989996433,230.38026989996433,230.38026989996433,234.33204949996434,234.33204949996434,234.33204949996434,234.33204949996434,234.33204949996434,mult_right,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,34,34,0,51,51,0,17,17,,,,,0,0,0,0,0,17,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Defect,0,51,519,0.15,-0.7648148148148148,1,0,0,right_choice,"No
0","Yes
0x2.8000000000000007",Z,0,650.2,0.15,-0.7648148148148148,0,0,0,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,238.26859190000687,0.07290889997966588,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,42,42,0,63,63,0,21,21,,,,,0,0,0,0,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Cooperate,42,42,561,0.134375,-0.7314814814814815,1,0,0,right_choice,"No
42","Yes
42x2.8000000000000007",N,42,692.2,-0.15833333333333333,-0.37592592592592594,1,0,0,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,257.066115399939,0.10034440003801137,239.76332219992764,239.76332219992764,239.76332219992764,239.76332219992764,239.76332219992764,239.76332219992764,243.71503319998737,243.71503319998737,243.71503319998737,243.71503319998737,243.71503319998737,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,62,62,0,93,93,0,31,31,,,,,0,0,0,0,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Cooperate,93,0,561,-0.14166666666666666,-0.7574074074074074,1,0,0,left_choice,"No
93","Yes
93x2.8000000000000007",N,93,785.2,-0.13645833333333332,-0.3333333333333333,1,0,0,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,266.3628051999258,0.07305179990362376,259.4608556999592,259.4608556999592,259.4608556999592,259.4608556999592,259.4608556999592,259.4608556999592,263.4078214999754,263.4078214999754,263.4078214999754,263.4078214999754,263.4078214999754,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,44,44,0,66,66,0,22,22,,,,,0,0,0,0,0,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Cooperate,Defect,0,66,627,-0.11979166666666667,-0.7111111111111111,1,0,0,left_choice,"Yes
0x2.8000000000000007","No
0",Z,0,785.2,-0.11979166666666667,-0.7111111111111111,0,0,0,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,268.3821635999484,0.06689170002937317,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,100,100,0,150,150,0,50,50,,,,,0,0,0,0,0,21,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Cooperate,Cooperate,100,100,727,-0.11666666666666667,-0.7296296296296296,1,0,0,left_choice,"No
100","Yes
100x2.8000000000000007",N,100,885.2,-0.12916666666666668,-0.30925925925925923,1,0,0,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,275.45224229991436,0.09259889996610582,269.9730026999023,269.9730026999023,269.9730026999023,269.9730026999023,269.9730026999023,269.9730026999023,273.9071022999706,273.9071022999706,273.9071022999706,273.9071022999706,273.9071022999706,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
,,,,,,,,,Defect,Kendall,30,30,0,45,45,0,15,15,,,,,0,0,0,0,0,22,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Cooperate,45,0,727,0.18125,-0.7555555555555555,1,0,0,right_choice,"No
45","Yes
45x2.8000000000000007",N,45,930.2,-0.11354166666666667,-0.3037037037037037,1,0,0,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,283.47210299992,0.0807204000884667,277.6658893999411,277.6658893999411,277.6658893999411,277.6658893999411,277.6658893999411,277.6658893999411,281.60775259998627,281.60775259998627,281.60775259998627,281.60775259998627,281.60775259998627,mult_left,,,,,,,,,,,,,2022-10-15_18h34.25.621,PD,2022.2.4,59.984871811866114,
