tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,practice_intro_loop.thisRepN,practice_intro_loop.thisTrialN,practice_intro_loop.thisN,practice_intro_loop.thisIndex,order,intro_mouse.x,intro_mouse.y,intro_mouse.leftButton,intro_mouse.midButton,intro_mouse.rightButton,intro_mouse.clicked_name,username_resp.keys,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_top_left1_3.started,practice_topleft2_3.started,practice_bottom_left1_3.started,practice_bottom_left2_3.started,practice_top_right1_3.started,practice_top_right2_3.started,practice_bottom_right1_3.started,practice_bottom_right2_3.started,practice_topright_header_3.started,practice_bottomtop_header_3.started,practice_participant_header_3.started,practice_other_header_3.started,practice_avatar_trial_3.started,practice_bottombottom_header_3.started,practice_topleft_header_3.started,practice_example_text_3.started,practice_trial_intro1_cont.started,practice_trial_intro1_mouse.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_top_left1_2.started,practice_topleft2_2.started,practice_bottom_left1_2.started,practice_bottom_left2_2.started,practice_top_right1_2.started,practice_top_right2_2.started,practice_bottom_right1_2.started,practice_bottom_right2_2.started,practice_topright_header_2.started,practice_bottomtop_header_2.started,practice_participant_header_2.started,practice_other_header_2.started,practice_avatar_trial_2.started,practice_bottombottom_header_2.started,practice_topleft_header_2.started,practice_example_text_2.started,practice_trial_intro2_cont.started,practice_trial_intro2_mouse.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_top_left1_4.started,practice_topleft2_4.started,practice_bottom_left1_4.started,practice_bottom_left2_4.started,practice_top_right1_4.started,practice_top_right2_4.started,practice_bottom_right1_4.started,practice_bottom_right2_4.started,practice_topright_header_4.started,practice_bottomtop_header_4.started,practice_participant_header_4.started,practice_other_header_4.started,practice_avatar_trial_4.started,practice_bottombottom_header_4.started,practice_topleft_header_4.started,practice_example_text_4.started,practice_trial_intro1_cont_2.started,practice_trial_intro1_mouse_2.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_top_left1_5.started,practice_topleft2_5.started,practice_bottom_left1_5.started,practice_bottom_left2_5.started,practice_top_right1_5.started,practice_top_right2_5.started,practice_bottom_right1_5.started,practice_bottom_right2_5.started,practice_topright_header_5.started,practice_bottomtop_header_5.started,practice_participant_header_5.started,practice_other_header_5.started,practice_avatar_trial_5.started,practice_bottombottom_header_5.started,practice_topleft_header_5.started,practice_example_text_5.started,practice_trial_intro1_cont_3.started,practice_trial_intro1_mouse_3.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_top_left1_6.started,practice_topleft2_6.started,practice_bottom_left1_6.started,practice_bottom_left2_6.started,practice_top_right1_6.started,practice_top_right2_6.started,practice_bottom_right1_6.started,practice_bottom_right2_6.started,practice_topright_header_6.started,practice_bottomtop_header_6.started,practice_participant_header_6.started,practice_other_header_6.started,practice_avatar_trial_6.started,practice_bottombottom_header_6.started,practice_topleft_header_6.started,practice_example_text_6.started,practice_trial_intro1_cont_4.started,practice_trial_intro1_mouse_4.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_top_left1_7.started,practice_topleft2_7.started,practice_bottom_left1_7.started,practice_bottom_left2_7.started,practice_top_right1_7.started,practice_top_right2_7.started,practice_bottom_right1_7.started,practice_bottom_right2_7.started,practice_topright_header_7.started,practice_bottomtop_header_7.started,practice_participant_header_7.started,practice_other_header_7.started,practice_avatar_trial_7.started,practice_bottombottom_header_7.started,practice_topleft_header_7.started,practice_example_text_7.started,practice_trial_intro1_cont_5.started,practice_trial_intro1_mouse_5.started,practice_top_left_8.started,practice_top_right_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_top_left1_8.started,practice_topleft2_8.started,practice_bottom_left1_8.started,practice_bottom_left2_8.started,practice_top_right1_8.started,practice_top_right2_8.started,practice_bottom_right1_8.started,practice_bottom_right2_8.started,practice_topright_header_8.started,practice_bottomtop_header_8.started,practice_participant_header_8.started,practice_other_header_8.started,practice_avatar_trial_8.started,practice_bottombottom_header_8.started,practice_topleft_header_8.started,practice_example_text_8.started,practice_trial_intro1_cont_6.started,practice_trial_intro1_mouse_6.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,D,-0.09375,-0.825925925925926,1,0,0,continue_intro_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
,,,,,,,,,,,,,,,,,,,,-0.09375,-0.825925925925926,1,0,0,continue_name_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
,,,,,,,,,,,,,,,,,,,,,,,,,,avatar1,-0.3875,0.3074074074074074,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
1,1,0,1.5,1.5,0,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,24.635794000001624,0.1438651999924332,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,26.59247059992049,0.050976700033061206,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,27.741510799969546,0.05085030000191182,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,28.77738149999641,0.052321699913591146,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,29.285620799986646,0.05421680002473295,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,29.7921839999035,0.05374400003347546,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,30.309698899975047,0.056122299982234836,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
None,None,None,None,None,None,None,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,31.1958500999026,0.06296189990825951,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,32.07476459990721,0.05471259995829314,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,32.58008639991749,0.05551600002218038,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,32.975977499969304,0.05977239995263517,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,33.12414919992443,0.05346670001745224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,33.30643070000224,0.05495770007837564,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,33.47513519995846,0.053208400029689074,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
None,None,None,None,None,None,None,None,0,2,2,2,,,,,,,,,,,,,,,,,,,,,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,33.82302059989888,0.033984099980443716,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,34.595755599904805,0.03161720000207424,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,34.73224990000017,0.020691900048404932,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,34.89027380000334,0.02385679993312806,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,35.07614589994773,0.026006300002336502,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,35.27174939995166,0.042300399974919856,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,35.418881099903956,0.032567800022661686,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
None,None,None,None,None,None,None,None,0,3,3,3,,,,,,,,,,,,,,,,,,,,,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,35.565300799906254,0.034072000067681074,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,35.710438899928704,0.03227269998751581,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,35.868585699936375,0.032048000022768974,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,36.00373439991381,0.02092759998049587,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,36.20479129999876,0.03154290001839399,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,36.347632999997586,0.023335800040513277,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,36.559151599998586,0.04054859990719706,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
None,None,None,None,None,None,None,None,0,4,4,4,,,,,,,,,,,,,,,,,,,,,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,36.66917339991778,0.02089479996357113,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,36.88062119996175,0.029619600041769445,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,37.049007699941285,0.03211059991735965,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,37.20505889994092,0.034714799956418574,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,37.34580319991801,0.021295399987138808,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,37.53994439996313,0.03241510002408177,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,37.91514569998253,0.031139399972744286,,2022-10-02_00h36.51.676,PD,2022.2.4,59.968900128947524,
