tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,mult_intro,initial_other_choice,other_name,tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,initial_choice_loop.thisRepN,initial_choice_loop.thisTrialN,initial_choice_loop.thisN,initial_choice_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,practice_avatar_2.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_points_tl_p_2.started,practice_points_tl_o_2.started,practice_points_bl_p_2.started,practice_points_bl_o_2.started,practice_points_tr_p_2.started,practice_points_tr_o_2.started,practice_points_br_p_2.started,practice_points_br_o_2.started,practice_tr_header_2.started,practice_bt_header_2.started,practice_p_header_2.started,practice_o_header_2.started,practice_bb_header_2.started,practice_tl_header_2.started,practice_text_2.started,practice_cont_2.started,practice_mouse_2.started,practice_avatar_3.started,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_points_tl_p_3.started,practice_points_tl_o_3.started,practice_points_bl_p_3.started,practice_points_bl_o_3.started,practice_points_tr_p_3.started,practice_points_tr_o_3.started,practice_points_br_p_3.started,practice_points_br_o_3.started,practice_tr_header_3.started,practice_bt_header_3.started,practice_p_header_3.started,practice_o_header_3.started,practice_bb_header_3.started,practice_tl_header_3.started,practice_text_3.started,practice_cont_3.started,practice_mouse_3.started,practice_avatar_4.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_points_tl_p_4.started,practice_points_tl_o_4.started,practice_points_bl_p_4.started,practice_points_bl_o_4.started,practice_points_tr_p_4.started,practice_points_tr_o_4.started,practice_points_br_p_4.started,practice_points_br_o_4.started,practice_tr_header_4.started,practice_bt_header_4.started,practice_p_header_4.started,practice_o_header_4.started,practice_bb_header_4.started,practice_tl_header_4.started,practice_text_4.started,practice_cont_4.started,practice_mouse_4.started,practice_avatar_trial_5.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_points_tl_p_5.started,practice_points_tl_o_5.started,practice_points_bl_p_5.started,practice_points_bl_o_5.started,practice_points_tr_p_5.started,practice_points_tr_o_5.started,practice_points_br_p_5.started,practice_points_br_o_5.started,practice_tr_header_5.started,practice_bt_header_5.started,practice_p_header_5.started,practice_o_header_5.started,practice_bb_header_5.started,practice_tl_header_5.started,practice_text_5.started,practice_cont_5.started,practice_mouse_5.started,practice_avatar_6.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_points_tl_p_6.started,practice_points_tl_o_6.started,practice_points_bl_p_6.started,practice_points_bl_o_6.started,practice_points_tr_p_6.started,practice_points_tr_o_6.started,practice_points_br_p_6.started,practice_points_br_o_6.started,practice_tr_header_6.started,practice_bt_header_6.started,practice_p_header_6.started,practice_o_header_6.started,practice_bb_header_6.started,practice_tl_header_6.started,practice_text_6.started,practice_cont_6.started,practice_mouse_6.started,practice_avatar_7.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_points_tl_p_7.started,practice_points_tl_o_7.started,practice_points_bl_p_7.started,practice_points_bl_o_7.started,practice_points_tr_p_7.started,practice_points_tr_o_7.started,practice_points_br_p_7.started,practice_points_br_o_7.started,practice_tr_header_7.started,practice_bt_header_7.started,practice_p_header_7.started,practice_other_header_7.started,practice_bb_header_7.started,practice_tl_header_7.started,practice_text_7.started,practice_cont_7.started,practice_mouse_7.started,practice_choice_p_8.started,practice_choice_o_8.started,practice_points_p_8.started,practice_points_o_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_bl_text_8.started,practice_br_text_8.started,practice_mult_8.started,practice_text_8.started,practice_cont_8.started,practice_mouse_8.started,other_avatar,o_intro_text.started,o_intro_avatar_p.started,o_intro_avatar_o.started,o_intro_cont.started,o_intro_mouse.started,left_text,right_text,choice_pd,other_choice,participant_points,other_points,other_points_total,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.clicked_name,left_text_dd,right_text_dd,choice_dd,participant_points_multiplied,participant_points_total,mult_mouse.x,mult_mouse.y,mult_mouse.leftButton,mult_mouse.midButton,mult_mouse.rightButton,feedback_scoreboard_o.started,feedback_scoreboard_p.started,feedback_avatar_o.started,feedback_avatar_p.started,feedback_choice_p.started,feedback_choice_o.started,feedback_points_p.started,feedback_points_o.started,feedback_total_p.started,feedback_total_o.started,feedback_name_p.started,feedback_name_o.started,feedback_scoreboard.started,feedback_cont.started,feedback_mouse.started,mult_avatar_o.started,mult_avatar_p.started,mult_choice_p.started,mult_choice_o.started,mult_points_p.started,mult_points_o.started,mult_left.started,mult_left_text.started,mult_right.started,mult_right_text.started,mult_mult.started,mult_mouse.clicked_name,p_total_text.started,o_total_text.started,participant_avatar_scoreboard.started,p_name_text.started,o_name_text.started,other_avatar_scoreboard.started,name_header.started,total_point_header.started,scoreboard_cont_text.started,scoreabord_mouse.started,scoreboard_intro_text.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,Defect,Kendall,44,44,0,66,66,0,22,22,,,,,0,0,0,0,0,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,22,22,277,0.17708333333333334,-0.6666666666666666,1,0,0,right_choice,"No
22","Yes
22x2.6000000000000005",N,22,76,-0.10416666666666667,-0.35555555555555557,1,0,0,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,86.62762330006808,0.09895789995789528,81.24009930004831,81.24009930004831,81.24009930004831,81.24009930004831,81.24009930004831,81.24009930004831,85.18684030009899,85.18684030009899,85.18684030009899,85.18684030009899,85.18684030009899,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,2,2,0,3,3,0,1,1,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Defect,0,3,280,0.13125,-0.6462962962962963,1,0,0,right_choice,"Yes
0x2.8000000000000007","No
0",N,0,76,0.13125,-0.6462962962962963,1,0,0,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,88.44522730004974,0.0670655999565497,,,,,,,,,,,,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,68,68,0,102,102,0,34,34,,,,,0,0,0,0,0,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Cooperate,102,0,280,-0.103125,-0.7537037037037037,1,0,0,left_choice,"No
102","Yes
102x2.8000000000000007",N,102,178,-0.09375,-0.35555555555555557,1,0,0,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,95.38724350009579,0.08221659995615482,90.12425290001556,90.12425290001556,90.12425290001556,90.12425290001556,90.12425290001556,90.12425290001556,94.0540495000314,94.0540495000314,94.0540495000314,94.0540495000314,94.0540495000314,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,100,100,0,150,150,0,50,50,,,,,0,0,0,0,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,50,50,330,-0.16666666666666666,-0.6685185185185185,1,0,0,left_choice,"Yes
50x2.8000000000000007","No
50",N,50,228,0.08541666666666667,-0.362962962962963,1,0,0,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,102.46423010004219,0.10527219995856285,97.36264000006486,97.36264000006486,97.36264000006486,97.36264000006486,97.36264000006486,97.36264000006486,101.30269010004122,101.30269010004122,101.30269010004122,101.30269010004122,101.30269010004122,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,64,64,0,96,96,0,32,32,,,,,0,0,0,0,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,32,32,362,0.09270833333333334,-0.7722222222222223,1,0,0,right_choice,"Yes
32x2.8000000000000007","No
32",N,32,260,0.12291666666666666,-0.3925925925925926,1,0,0,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,110.93956780002918,0.08517900004517287,105.44093270006124,105.44093270006124,105.44093270006124,105.44093270006124,105.44093270006124,105.44093270006124,109.38846840010956,109.38846840010956,109.38846840010956,109.38846840010956,109.38846840010956,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,70,70,0,105,105,0,35,35,,,,,0,0,0,0,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,35,35,397,-0.15208333333333332,-0.737037037037037,1,0,0,left_choice,"No
35","Yes
35x2.8000000000000007",N,35,295,-0.14270833333333333,-0.26481481481481484,1,0,0,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,117.74721020006109,0.08418799994979054,112.71478080004454,112.71478080004454,112.71478080004454,112.71478080004454,112.71478080004454,112.71478080004454,116.66810680006165,116.66810680006165,116.66810680006165,116.66810680006165,116.66810680006165,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,34,34,0,51,51,0,17,17,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,17,17,414,-0.15,-0.7444444444444445,1,0,0,left_choice,"Yes
17x2.8000000000000007","No
17",N,17,312,0.10729166666666666,-0.2759259259259259,1,0,0,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,126.13948720006738,0.1259108999511227,119.54034100007266,119.54034100007266,119.54034100007266,119.54034100007266,119.54034100007266,119.54034100007266,123.49857920000795,123.49857920000795,123.49857920000795,123.49857920000795,123.49857920000795,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,40,40,0,60,60,0,20,20,,,,,0,0,0,0,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,20,20,434,0.33125,-0.7685185185185185,1,0,0,right_choice,"No
20","Yes
20x2.8000000000000007",N,20,332,-0.1625,-0.2740740740740741,1,0,0,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,136.70069260010496,0.12804320000577718,131.16925520007499,131.16925520007499,131.16925520007499,131.16925520007499,131.16925520007499,131.16925520007499,135.114753400092,135.114753400092,135.114753400092,135.114753400092,135.114753400092,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,82,82,0,123,123,0,41,41,,,,,0,0,0,0,0,13,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,41,41,475,0.24791666666666667,-0.7555555555555555,1,0,0,right_choice,"No
41","Yes
41x2.8000000000000007",N,41,373,-0.165625,-0.3425925925925926,1,0,0,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,145.623805200099,0.12530790001619607,139.70308450004086,139.70308450004086,139.70308450004086,139.70308450004086,139.70308450004086,139.70308450004086,143.64567210001405,143.64567210001405,143.64567210001405,143.64567210001405,143.64567210001405,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,8,8,0,12,12,0,4,4,,,,,0,0,0,0,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,4,4,479,-0.09791666666666667,-0.7296296296296296,1,0,0,left_choice,"No
4","Yes
4x2.8000000000000007",N,4,377,-0.12604166666666666,-0.32592592592592595,1,0,0,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,154.06913190009072,0.12712660001125187,148.5287292000139,148.5287292000139,148.5287292000139,148.5287292000139,148.5287292000139,148.5287292000139,152.48371610010508,152.48371610010508,152.48371610010508,152.48371610010508,152.48371610010508,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,26,26,0,39,39,0,13,13,,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,13,13,492,0.13333333333333333,-0.6574074074074074,1,0,0,right_choice,"Yes
13x2.8000000000000007","No
13",N,13,390,0.11458333333333333,-0.3574074074074074,1,0,0,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,162.45234430010896,0.11872050003148615,157.01086390006822,157.01086390006822,157.01086390006822,157.01086390006822,157.01086390006822,157.01086390006822,160.9616084001027,160.9616084001027,160.9616084001027,160.9616084001027,160.9616084001027,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,30,30,0,45,45,0,15,15,,,,,0,0,0,0,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,15,15,507,0.24895833333333334,-0.5685185185185185,1,0,0,right_choice,"No
15","Yes
15x2.8000000000000007",N,15,405,-0.121875,-0.3888888888888889,1,0,0,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,170.67264620005153,0.11908010009210557,165.1442786999978,165.1442786999978,165.1442786999978,165.1442786999978,165.1442786999978,165.1442786999978,169.09472470008768,169.09472470008768,169.09472470008768,169.09472470008768,169.09472470008768,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,16,16,0,24,24,0,8,8,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,8,8,515,0.13854166666666667,-0.7870370370370371,1,0,0,right_choice,"Yes
8x2.8000000000000007","No
8",N,8,413,0.13854166666666667,-0.4,1,0,0,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,179.1613459000364,0.20635710004717112,173.57801769999787,173.57801769999787,173.57801769999787,173.57801769999787,173.57801769999787,173.57801769999787,177.50768830010202,177.50768830010202,177.50768830010202,177.50768830010202,177.50768830010202,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,84,84,0,126,126,0,42,42,,,,,0,0,0,0,0,18,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,42,42,557,0.178125,-0.6981481481481482,1,0,0,right_choice,"No
42","Yes
42x2.8000000000000007",N,42,455,-0.140625,-0.3111111111111111,1,0,0,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,188.56417430005968,0.11748030001763254,182.9177067000419,182.9177067000419,182.9177067000419,182.9177067000419,182.9177067000419,182.9177067000419,186.85663450008724,186.85663450008724,186.85663450008724,186.85663450008724,186.85663450008724,mult_left,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,88,88,0,132,132,0,44,44,,,,,0,0,0,0,0,19,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,44,44,601,-0.12708333333333333,-0.6759259259259259,1,0,0,left_choice,"Yes
44x2.8000000000000007","No
44",N,44,499,0.17083333333333334,-0.36666666666666664,1,0,0,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,198.29254430008586,0.12060250004287809,192.1327579000499,192.1327579000499,192.1327579000499,192.1327579000499,192.1327579000499,192.1327579000499,196.07231110008433,196.07231110008433,196.07231110008433,196.07231110008433,196.07231110008433,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,20,20,0,30,30,0,10,10,,,,,0,0,0,0,0,20,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Defect,Defect,10,10,611,-0.08645833333333333,-0.75,1,0,0,left_choice,"Yes
10x2.8000000000000007","No
10",N,10,509,0.18333333333333332,-0.3611111111111111,1,0,0,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,206.67953570000827,0.12290269997902215,201.35684770008083,201.35684770008083,201.35684770008083,201.35684770008083,201.35684770008083,201.35684770008083,205.30388720007613,205.30388720007613,205.30388720007613,205.30388720007613,205.30388720007613,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,80,80,0,120,120,0,40,40,,,,,0,0,0,0,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooperate,Defect,Defect,Defect,40,40,651,0.21354166666666666,-0.6888888888888889,1,0,0,right_choice,"Yes
40x2.8000000000000007","No
40",N,40,549,0.13541666666666666,-0.35185185185185186,1,0,0,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,215.0850783000933,0.12574040004983544,209.5822936000768,209.5822936000768,209.5822936000768,209.5822936000768,209.5822936000768,209.5822936000768,213.52002500009257,213.52002500009257,213.52002500009257,213.52002500009257,213.52002500009257,mult_right,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
,,,,,,,,,Defect,Kendall,62,62,0,93,93,0,31,31,,,,,0,0,0,0,0,22,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defect,Cooperate,Cooperate,Defect,0,93,744,0.12604166666666666,-0.7074074074074074,1,0,0,right_choice,"No
0","Yes
0x2.8000000000000007",Z,0,549,0.12604166666666666,-0.7074074074074074,1,0,0,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,218.06547680008225,0.07215080002788454,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_18h43.08.874,PD,2022.2.4,59.95333233369406,
