practice_intro_loop.thisRepN,practice_intro_loop.thisTrialN,practice_intro_loop.thisN,practice_intro_loop.thisIndex,tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,order,intro_mouse.x,intro_mouse.y,intro_mouse.leftButton,intro_mouse.midButton,intro_mouse.rightButton,intro_mouse.clicked_name,intro_key.keys,username_resp.keys,name_key.keys,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,intro2_key.keys,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,points_tl_p_intro.started,points_tl_o_intro.started,points_bl_p_intro.started,points_bl_o_intro.started,points_tr_p_intro.started,points_tr_o_intro.started,points_br_p_intro.started,points_br_o_intro.started,practice_topright_header_3.started,practice_bottomtop_header_3.started,practice_participant_header_3.started,practice_other_header_3.started,practice_avatar_trial_3.started,practice_bottombottom_header_3.started,practice_topleft_header_3.started,practice_example_text_3.started,practice_trial_intro1_cont.started,practice_trial_intro1_mouse.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,points_tl_p_intro_2.started,points_tl_o_intro_2.started,points_bl_p_intro_2.started,points_bl_o_intro_2.started,points_tr_p_intro_2.started,points_tr_o_intro_2.started,points_br_p_intro_2.started,points_br_o_intro_2.started,practice_topright_header_2.started,practice_bottomtop_header_2.started,practice_participant_header_2.started,practice_other_header_2.started,practice_avatar_trial_2.started,practice_bottombottom_header_2.started,practice_topleft_header_2.started,practice_example_text_2.started,practice_trial_intro2_cont.started,practice_trial_intro2_mouse.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,D,-0.11354166666666667,-0.8111111111111111,1,0,0,continue_intro_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,,-0.11354166666666667,-0.8111111111111111,1,0,0,continue_name_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar5,0.03854166666666667,-0.37962962962962965,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_01h29.59.491,PD,2022.2.4,59.99534439566834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,26.850510100019164,0.0719433999620378,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,34.74213300005067,0.05214759998489171,,,,,,
