practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,C,-0.10833333333333334,-0.762962962962963,1,0,0,start_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_03h29.38.149,PD,2022.2.4,59.89081902827439,
,,,,,,,,,,,,,,,,,,,25.78742800001055,25.78742800001055,,-0.10833333333333334,-0.762962962962963,1,0,0,name_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_03h29.38.149,PD,2022.2.4,59.89081902827439,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar2,-0.03958333333333333,0.3296296296296296,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_03h29.38.149,PD,2022.2.4,59.89081902827439,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-02_03h29.38.149,PD,2022.2.4,59.89081902827439,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,29.929904100019485,0.1246153999818489,,,,,,
