tl_p_intro,tl_o_intro,bl_p_intro,bl_o_intro,tr_p_intro,tr_o_intro,br_p_intro,br_o_intro,mult_intro,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,initial_choice_loop.thisRepN,initial_choice_loop.thisTrialN,initial_choice_loop.thisN,initial_choice_loop.thisIndex,initial_other_choice,other_name,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,tl_p,tl_o,bl_p,bl_o,tr_p,tr_o,br_p,br_o,order,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,name_text.started,type_name.started,type_name.text,name_mouse.x,name_mouse.y,name_mouse.leftButton,name_mouse.midButton,name_mouse.rightButton,name_mouse.clicked_name,selected_avatar,avatar_mouse.x,avatar_mouse.y,avatar_mouse.leftButton,avatar_mouse.midButton,avatar_mouse.rightButton,practice_avatar_1.started,practice_top_left_1.started,practice_top_right_1.started,practice_bottom_left_1.started,practice_bottom_right_1.started,practice_points_tl_p_1.started,practice_points_tl_o_1.started,practice_points_bl_p_1.started,practice_points_bl_o_1.started,practice_points_tr_p_1.started,practice_points_tr_o_1.started,practice_points_br_p_1.started,practice_points_br_o_1.started,practice_tr_header_1.started,practice_bt_header_1.started,practice_p_header_1.started,practice_o_header_1.started,practice_bb_header_1.started,practice_tl_header_1.started,practice_text_1.started,practice_cont_1.started,practice_mouse_1.started,practice_avatar_2.started,practice_top_left_2.started,practice_top_right_2.started,practice_bottom_left_2.started,practice_bottom_right_2.started,practice_points_tl_p_2.started,practice_points_tl_o_2.started,practice_points_bl_p_2.started,practice_points_bl_o_2.started,practice_points_tr_p_2.started,practice_points_tr_o_2.started,practice_points_br_p_2.started,practice_points_br_o_2.started,practice_tr_header_2.started,practice_bt_header_2.started,practice_p_header_2.started,practice_o_header_2.started,practice_bb_header_2.started,practice_tl_header_2.started,practice_text_2.started,practice_cont_2.started,practice_mouse_2.started,practice_avatar_3.started,practice_top_left_3.started,practice_top_right_3.started,practice_bottom_left_3.started,practice_bottom_right_3.started,practice_points_tl_p_3.started,practice_points_tl_o_3.started,practice_points_bl_p_3.started,practice_points_bl_o_3.started,practice_points_tr_p_3.started,practice_points_tr_o_3.started,practice_points_br_p_3.started,practice_points_br_o_3.started,practice_tr_header_3.started,practice_bt_header_3.started,practice_p_header_3.started,practice_o_header_3.started,practice_bb_header_3.started,practice_tl_header_3.started,practice_text_3.started,practice_cont_3.started,practice_mouse_3.started,practice_avatar_4.started,practice_top_left_4.started,practice_top_right_4.started,practice_bottom_left_4.started,practice_bottom_right_4.started,practice_points_tl_p_4.started,practice_points_tl_o_4.started,practice_points_bl_p_4.started,practice_points_bl_o_4.started,practice_points_tr_p_4.started,practice_points_tr_o_4.started,practice_points_br_p_4.started,practice_points_br_o_4.started,practice_tr_header_4.started,practice_bt_header_4.started,practice_p_header_4.started,practice_o_header_4.started,practice_bb_header_4.started,practice_tl_header_4.started,practice_text_4.started,practice_cont_4.started,practice_mouse_4.started,practice_avatar_trial_5.started,practice_top_left_5.started,practice_top_right_5.started,practice_bottom_left_5.started,practice_bottom_right_5.started,practice_points_tl_p_5.started,practice_points_tl_o_5.started,practice_points_bl_p_5.started,practice_points_bl_o_5.started,practice_points_tr_p_5.started,practice_points_tr_o_5.started,practice_points_br_p_5.started,practice_points_br_o_5.started,practice_tr_header_5.started,practice_bt_header_5.started,practice_p_header_5.started,practice_o_header_5.started,practice_bb_header_5.started,practice_tl_header_5.started,practice_text_5.started,practice_cont_5.started,practice_mouse_5.started,practice_avatar_6.started,practice_top_left_6.started,practice_top_right_6.started,practice_bottom_left_6.started,practice_bottom_right_6.started,practice_points_tl_p_6.started,practice_points_tl_o_6.started,practice_points_bl_p_6.started,practice_points_bl_o_6.started,practice_points_tr_p_6.started,practice_points_tr_o_6.started,practice_points_br_p_6.started,practice_points_br_o_6.started,practice_tr_header_6.started,practice_bt_header_6.started,practice_p_header_6.started,practice_o_header_6.started,practice_bb_header_6.started,practice_tl_header_6.started,practice_text_6.started,practice_cont_6.started,practice_mouse_6.started,practice_avatar_7.started,practice_top_left_7.started,practice_top_right_7.started,practice_bottom_left_7.started,practice_bottom_right_7.started,practice_points_tl_p_7.started,practice_points_tl_o_7.started,practice_points_bl_p_7.started,practice_points_bl_o_7.started,practice_points_tr_p_7.started,practice_points_tr_o_7.started,practice_points_br_p_7.started,practice_points_br_o_7.started,practice_tr_header_7.started,practice_bt_header_7.started,practice_p_header_7.started,practice_other_header_7.started,practice_bb_header_7.started,practice_tl_header_7.started,practice_text_7.started,practice_cont_7.started,practice_mouse_7.started,practice_choice_p_8.started,practice_choice_o_8.started,practice_points_p_8.started,practice_points_o_8.started,practice_bottom_left_8.started,practice_bottom_right_8.started,practice_bl_text_8.started,practice_br_text_8.started,practice_mult_8.started,practice_text_8.started,practice_cont_8.started,practice_mouse_8.started,other_avatar,o_intro_text.started,o_intro_avatar_p.started,o_intro_avatar_o.started,o_intro_cont.started,o_intro_mouse.started,left_text,right_text,choice_pd,other_choice,participant_points,other_points,other_points_total,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.clicked_name,mult_avatar_o.started,mult_avatar_p.started,mult_choice_p.started,mult_choice_o.started,mult_points_p.started,mult_points_o.started,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,-0.057291666666666664,-0.7777777777777778,1,0,0,start_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_17h30.42.249,PD,2022.2.4,59.942874452274005,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51724610000383,19.51724610000383,,-0.057291666666666664,-0.7777777777777778,1,0,0,name_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_17h30.42.249,PD,2022.2.4,59.942874452274005,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar5,0.013541666666666667,-0.3333333333333333,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_17h30.42.249,PD,2022.2.4,59.942874452274005,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_17h30.42.249,PD,2022.2.4,59.942874452274005,
1,1,0,1.5,1.5,0,0.5,0.5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,22.033808800042607,0.10416010010521859,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,23.141724199987948,0.06887039996217936,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,23.224243300035596,0.03235690004657954,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,23.38949940004386,0.04918069997802377,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,23.499742200016044,0.04091260000132024,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,23.65935770003125,0.050998899969272316,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,23.75364480004646,0.03368430002592504,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,24.231397700030357,0.06725560000631958,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15_17h30.42.249,PD,2022.2.4,59.942874452274005,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avatar2.png,24.347434099996462,24.347434099996462,24.347434099996462,24.347434099996462,0.0490587999811396,Cooperate,Defect,Defect,Cooperate,30,0,0,0.1875,-0.725925925925926,1,0,0,right_choice,27.305915500037372,27.305915500037372,27.305915500037372,27.305915500037372,27.305915500037372,27.305915500037372,,,,,,
